SET|PARTICIPANT|TIMESTAMP|SOURCE|X|Y|Z|TYPE|ACTIVITY|IS_FALL
stairs|3|2023-02-01 12:31:46.703|WATCH_R|-0.133|0.007|-0.001|A|6|0
stairs|3|2023-02-01 12:31:46.802|WATCH_R|-0.095|0.005|0.006|A|6|0
stairs|3|2023-02-01 12:31:46.901|WATCH_R|-0.151|-0.007|0.028|A|6|0
stairs|3|2023-02-01 12:31:46.999|WATCH_R|-0.1|0.026|-0.009|A|6|0
stairs|3|2023-02-01 12:31:47.098|WATCH_R|-0.144|0.013|0.014|A|6|0
stairs|3|2023-02-01 12:31:47.197|WATCH_R|-0.129|0.019|0.005|A|6|0
stairs|3|2023-02-01 12:31:47.295|WATCH_R|-0.142|0.017|-0.001|A|6|0
stairs|3|2023-02-01 12:31:47.394|WATCH_R|-0.132|0.007|0.006|A|6|0
stairs|3|2023-02-01 12:31:47.492|WATCH_R|-0.127|0.012|0.01|A|6|0
stairs|3|2023-02-01 12:31:47.591|WATCH_R|-0.13|0.011|0.011|A|6|0
stairs|3|2023-02-01 12:31:47.690|WATCH_R|-0.123|0.014|0.008|A|6|0
stairs|3|2023-02-01 12:31:47.788|WATCH_R|-0.133|0.014|-0.004|A|6|0
stairs|3|2023-02-01 12:31:47.887|WATCH_R|-0.133|0.012|0.003|A|6|0
stairs|3|2023-02-01 12:31:47.986|WATCH_R|-0.123|0.008|0.013|A|6|0
stairs|3|2023-02-01 12:31:48.084|WATCH_R|-0.154|0.005|0.043|A|6|0
stairs|3|2023-02-01 12:31:48.183|WATCH_R|-0.124|0.014|0.017|A|6|0
stairs|3|2023-02-01 12:31:48.282|WATCH_R|-0.123|0.001|0.028|A|6|0
stairs|3|2023-02-01 12:31:48.380|WATCH_R|-0.141|0.008|0.038|A|6|0
stairs|3|2023-02-01 12:31:48.479|WATCH_R|-0.127|0.008|0.047|A|6|0
stairs|3|2023-02-01 12:31:48.577|WATCH_R|-0.134|0.043|0.022|A|6|0
stairs|3|2023-02-01 12:31:48.676|WATCH_R|-0.144|0.039|0.027|A|6|0
stairs|3|2023-02-01 12:31:48.775|WATCH_R|-0.127|0.016|0.009|A|6|0
stairs|3|2023-02-01 12:31:48.873|WATCH_R|-0.124|0.041|0.018|A|6|0
stairs|3|2023-02-01 12:31:48.972|WATCH_R|-0.139|0.041|0.005|A|6|0
stairs|3|2023-02-01 12:31:49.071|WATCH_R|-0.126|0.033|-0.007|A|6|0
stairs|3|2023-02-01 12:31:49.169|WATCH_R|-0.16|0.007|0.007|A|6|0
stairs|3|2023-02-01 12:31:49.268|WATCH_R|-0.144|0.007|0.004|A|6|0
stairs|3|2023-02-01 12:31:49.366|WATCH_R|-0.126|0.005|0.012|A|6|0
stairs|3|2023-02-01 12:31:49.465|WATCH_R|-0.124|0.005|0.016|A|6|0
stairs|3|2023-02-01 12:31:49.563|WATCH_R|-0.125|0.007|0.019|A|6|0
stairs|3|2023-02-01 12:31:49.660|WATCH_R|-0.115|0.02|0.01|A|6|0
stairs|3|2023-02-01 12:31:49.760|WATCH_R|-0.131|0.032|0.008|A|6|0
stairs|3|2023-02-01 12:31:49.859|WATCH_R|-0.155|0.028|0.011|A|6|0
stairs|3|2023-02-01 12:31:49.957|WATCH_R|-0.131|0.038|-0.011|A|6|0
stairs|3|2023-02-01 12:31:50.056|WATCH_R|-0.141|0.018|0.015|A|6|0
stairs|3|2023-02-01 12:31:50.155|WATCH_R|-0.127|0.016|0.018|A|6|0
stairs|3|2023-02-01 12:31:50.253|WATCH_R|-0.127|0.014|0.014|A|6|0
stairs|3|2023-02-01 12:31:50.352|WATCH_R|-0.121|0.013|0.01|A|6|0
stairs|3|2023-02-01 12:31:50.450|WATCH_R|-0.127|0.015|0.008|A|6|0
stairs|3|2023-02-01 12:31:50.549|WATCH_R|-0.132|0.021|0.007|A|6|0
stairs|3|2023-02-01 12:31:50.649|WATCH_R|-0.132|0.016|0.006|A|6|0
stairs|3|2023-02-01 12:31:50.748|WATCH_R|-0.138|0.013|0.009|A|6|0
stairs|3|2023-02-01 12:31:50.847|WATCH_R|-0.142|0.01|-0.004|A|6|0
stairs|3|2023-02-01 12:31:50.946|WATCH_R|-0.13|0.002|-0.001|A|6|0
stairs|3|2023-02-01 12:31:51.044|WATCH_R|-0.127|0.014|-0.003|A|6|0
stairs|3|2023-02-01 12:31:51.143|WATCH_R|-0.122|0.011|-0.002|A|6|0
stairs|3|2023-02-01 12:31:51.241|WATCH_R|-0.148|0.019|-0.01|A|6|0
stairs|3|2023-02-01 12:31:51.340|WATCH_R|-0.162|0.028|0.013|A|6|0
stairs|3|2023-02-01 12:31:51.439|WATCH_R|-0.131|0.083|0.004|A|6|0
stairs|3|2023-02-01 12:31:51.537|WATCH_R|-0.244|0.104|0.043|A|6|0
stairs|3|2023-02-01 12:31:51.636|WATCH_R|-0.212|-0.032|0.069|A|6|0
stairs|3|2023-02-01 12:31:51.735|WATCH_R|-0.116|-0.08|-0.001|A|6|0
stairs|3|2023-02-01 12:31:51.833|WATCH_R|-0.116|-0.023|-0.008|A|6|0
stairs|3|2023-02-01 12:31:51.932|WATCH_R|-0.261|0.168|-0.06|A|6|0
stairs|3|2023-02-01 12:31:52.031|WATCH_R|-0.057|0.151|-0.031|A|6|0
stairs|3|2023-02-01 12:31:52.129|WATCH_R|0.075|0.133|-0.003|A|6|0
stairs|3|2023-02-01 12:31:52.228|WATCH_R|-0.152|0.148|0.004|A|6|0
stairs|3|2023-02-01 12:31:52.327|WATCH_R|-0.187|0.008|0.067|A|6|0
stairs|3|2023-02-01 12:31:52.426|WATCH_R|-0.112|-0.048|-0.034|A|6|0
stairs|3|2023-02-01 12:31:52.525|WATCH_R|-0.188|0.046|-0.002|A|6|0
stairs|3|2023-02-01 12:31:52.623|WATCH_R|-0.137|0.184|-0.004|A|6|0
stairs|3|2023-02-01 12:31:52.722|WATCH_R|0.067|0.19|0.009|A|6|0
stairs|3|2023-02-01 12:31:52.822|WATCH_R|0.017|0.134|0.038|A|6|0
stairs|3|2023-02-01 12:31:52.920|WATCH_R|-0.226|0.093|0.132|A|6|0
stairs|3|2023-02-01 12:31:53.019|WATCH_R|-0.134|-0.033|-0.014|A|6|0
stairs|3|2023-02-01 12:31:53.118|WATCH_R|-0.123|-0.064|-0.011|A|6|0
stairs|3|2023-02-01 12:31:53.217|WATCH_R|-0.227|0.236|-0.018|A|6|0
stairs|3|2023-02-01 12:31:53.317|WATCH_R|0.007|0.19|-0.035|A|6|0
stairs|3|2023-02-01 12:31:53.415|WATCH_R|0.072|0.097|-0.008|A|6|0
stairs|3|2023-02-01 12:31:53.514|WATCH_R|-0.164|0.204|0.048|A|6|0
stairs|3|2023-02-01 12:31:53.612|WATCH_R|-0.141|0.071|0.064|A|6|0
stairs|3|2023-02-01 12:31:53.710|WATCH_R|-0.089|-0.037|-0.014|A|6|0
stairs|3|2023-02-01 12:31:53.809|WATCH_R|-0.09|-0.014|-0.003|A|6|0
stairs|3|2023-02-01 12:31:53.908|WATCH_R|-0.188|0.234|-0.029|A|6|0
stairs|3|2023-02-01 12:31:54.006|WATCH_R|-0.071|0.19|-0.064|A|6|0
stairs|3|2023-02-01 12:31:54.106|WATCH_R|0.07|0.046|0.014|A|6|0
stairs|3|2023-02-01 12:31:54.204|WATCH_R|0.024|0.116|0.001|A|6|0
stairs|3|2023-02-01 12:31:54.303|WATCH_R|-0.257|0.217|0.001|A|6|0
stairs|3|2023-02-01 12:31:54.402|WATCH_R|-0.099|0.113|0.008|A|6|0
stairs|3|2023-02-01 12:31:54.500|WATCH_R|-0.073|-0.019|-0.012|A|6|0
stairs|3|2023-02-01 12:31:54.601|WATCH_R|-0.148|0.089|0.014|A|6|0
stairs|3|2023-02-01 12:31:54.700|WATCH_R|-0.11|0.073|-0.036|A|6|0
stairs|3|2023-02-01 12:31:54.798|WATCH_R|-0.075|0.109|-0.012|A|6|0
stairs|3|2023-02-01 12:31:54.900|WATCH_R|-0.037|0.086|-0.007|A|6|0
stairs|3|2023-02-01 12:31:54.998|WATCH_R|-0.015|0.088|-0.016|A|6|0
stairs|3|2023-02-01 12:31:55.099|WATCH_R|-0.1|0.152|-0.049|A|6|0
stairs|3|2023-02-01 12:31:55.198|WATCH_R|-0.096|0.116|-0.055|A|6|0
stairs|3|2023-02-01 12:31:55.296|WATCH_R|-0.074|0.075|-0.023|A|6|0
stairs|3|2023-02-01 12:31:55.395|WATCH_R|-0.091|0.052|0.003|A|6|0
stairs|3|2023-02-01 12:31:55.493|WATCH_R|-0.128|0.061|0.024|A|6|0
stairs|3|2023-02-01 12:31:55.592|WATCH_R|-0.181|-0.014|-0.007|A|6|0
stairs|3|2023-02-01 12:31:55.691|WATCH_R|-0.227|0.086|0.079|A|6|0
stairs|3|2023-02-01 12:31:55.789|WATCH_R|-0.143|0.089|0.04|A|6|0
stairs|3|2023-02-01 12:31:55.889|WATCH_R|-0.103|0.114|0.053|A|6|0
stairs|3|2023-02-01 12:31:55.988|WATCH_R|-0.132|0.201|0.053|A|6|0
stairs|3|2023-02-01 12:31:56.086|WATCH_R|-0.295|0.134|0.098|A|6|0
stairs|3|2023-02-01 12:31:56.185|WATCH_R|-0.195|0.037|0.04|A|6|0
stairs|3|2023-02-01 12:31:56.283|WATCH_R|-0.11|-0.142|0.036|A|6|0
stairs|3|2023-02-01 12:31:56.382|WATCH_R|-0.139|-0.023|0.001|A|6|0
stairs|3|2023-02-01 12:31:56.481|WATCH_R|-0.202|0.135|-0.007|A|6|0
stairs|3|2023-02-01 12:31:56.579|WATCH_R|-0.137|0.198|-0.021|A|6|0
stairs|3|2023-02-01 12:31:56.678|WATCH_R|0.06|0.143|0.005|A|6|0
stairs|3|2023-02-01 12:31:56.777|WATCH_R|-0.073|0.167|0.03|A|6|0
stairs|3|2023-02-01 12:31:56.877|WATCH_R|-0.246|0.107|0.08|A|6|0
stairs|3|2023-02-01 12:31:56.976|WATCH_R|-0.122|-0.028|-0.042|A|6|0
stairs|3|2023-02-01 12:31:57.075|WATCH_R|-0.14|-0.01|-0.006|A|6|0
stairs|3|2023-02-01 12:31:57.173|WATCH_R|-0.246|0.116|-0.06|A|6|0
stairs|3|2023-02-01 12:31:57.272|WATCH_R|-0.082|0.144|-0.038|A|6|0
stairs|3|2023-02-01 12:31:57.370|WATCH_R|0.021|0.158|-0.013|A|6|0
stairs|3|2023-02-01 12:31:57.469|WATCH_R|-0.157|0.164|0.01|A|6|0
stairs|3|2023-02-01 12:31:57.568|WATCH_R|-0.221|0.022|0.08|A|6|0
stairs|3|2023-02-01 12:31:57.666|WATCH_R|-0.114|-0.039|-0.028|A|6|0
stairs|3|2023-02-01 12:31:57.765|WATCH_R|-0.139|-0.055|-0.006|A|6|0
stairs|3|2023-02-01 12:31:57.863|WATCH_R|-0.227|0.126|-0.031|A|6|0
stairs|3|2023-02-01 12:31:57.960|WATCH_R|-0.117|0.115|-0.039|A|6|0
stairs|3|2023-02-01 12:31:58.060|WATCH_R|0.004|0.12|-0.014|A|6|0
stairs|3|2023-02-01 12:31:58.159|WATCH_R|-0.073|0.134|0.022|A|6|0
stairs|3|2023-02-01 12:31:58.258|WATCH_R|-0.221|0.099|0.057|A|6|0
stairs|3|2023-02-01 12:31:58.357|WATCH_R|-0.129|-0.001|0.021|A|6|0
stairs|3|2023-02-01 12:31:58.455|WATCH_R|-0.109|-0.038|-0.012|A|6|0
stairs|3|2023-02-01 12:31:58.554|WATCH_R|-0.145|-0.024|0.008|A|6|0
stairs|3|2023-02-01 12:31:58.653|WATCH_R|-0.246|0.069|0.006|A|6|0
stairs|3|2023-02-01 12:31:58.751|WATCH_R|-0.106|0.083|0.011|A|6|0
stairs|3|2023-02-01 12:31:58.850|WATCH_R|-0.022|0.121|0.012|A|6|0
stairs|3|2023-02-01 12:31:58.949|WATCH_R|-0.169|0.092|0.039|A|6|0
stairs|3|2023-02-01 12:31:59.047|WATCH_R|-0.228|0.029|0.065|A|6|0
stairs|3|2023-02-01 12:31:59.146|WATCH_R|-0.181|0.017|0.043|A|6|0
stairs|3|2023-02-01 12:31:59.244|WATCH_R|-0.081|-0.054|-0.004|A|6|0
stairs|3|2023-02-01 12:31:59.343|WATCH_R|-0.105|-0.007|0.002|A|6|0
stairs|3|2023-02-01 12:31:59.442|WATCH_R|-0.118|0.011|-0.015|A|6|0
stairs|3|2023-02-01 12:31:59.540|WATCH_R|-0.167|0.019|0.008|A|6|0
stairs|3|2023-02-01 12:31:59.639|WATCH_R|-0.131|0.041|0.014|A|6|0
stairs|3|2023-02-01 12:31:59.738|WATCH_R|-0.108|0.047|0.004|A|6|0
stairs|3|2023-02-01 12:31:59.836|WATCH_R|-0.15|0.035|-0.009|A|6|0
stairs|3|2023-02-01 12:31:59.936|WATCH_R|-0.141|0.006|-0.002|A|6|0
stairs|3|2023-02-01 12:32:00.034|WATCH_R|-0.148|0.006|0.008|A|6|0
stairs|3|2023-02-01 12:32:00.133|WATCH_R|-0.115|0.015|0.004|A|6|0
stairs|3|2023-02-01 12:32:00.233|WATCH_R|-0.117|0.003|0.011|A|6|0
stairs|3|2023-02-01 12:32:00.331|WATCH_R|-0.129|0.021|0.01|A|6|0
stairs|3|2023-02-01 12:32:00.432|WATCH_R|-0.139|0.027|0.009|A|6|0
stairs|3|2023-02-01 12:32:00.531|WATCH_R|-0.139|0.003|0.002|A|6|0
stairs|3|2023-02-01 12:32:00.629|WATCH_R|-0.135|0.008|0|A|6|0
stairs|3|2023-02-01 12:32:00.729|WATCH_R|-0.126|0.015|0.01|A|6|0
stairs|3|2023-02-01 12:32:00.827|WATCH_R|-0.123|0.018|0.014|A|6|0
stairs|3|2023-02-01 12:32:00.927|WATCH_R|-0.126|0.022|0.014|A|6|0
stairs|3|2023-02-01 12:32:01.026|WATCH_R|-0.128|0.021|0.011|A|6|0
stairs|3|2023-02-01 12:32:01.124|WATCH_R|-0.135|0.013|-0.011|A|6|0
stairs|3|2023-02-01 12:32:01.224|WATCH_R|-0.127|0.023|0.004|A|6|0
stairs|3|2023-02-01 12:32:01.323|WATCH_R|-0.127|0.015|0.016|A|6|0
stairs|3|2023-02-01 12:32:01.422|WATCH_R|-0.127|0.019|0.009|A|6|0
stairs|3|2023-02-01 12:32:01.521|WATCH_R|-0.13|0.02|0|A|6|0
stairs|3|2023-02-01 12:32:01.529|WATCH_R|-0.128|0.019|0.006|A|6|0
stairs|3|2023-02-01 12:32:01.627|WATCH_R|-0.128|0.018|0.007|A|6|0
stairs|3|2023-02-01 12:32:01.726|WATCH_R|-0.129|0.013|0.006|A|6|0
stairs|3|2023-02-01 12:32:01.825|WATCH_R|-0.128|0.007|0.004|A|6|0
stairs|3|2023-02-01 12:32:01.923|WATCH_R|-0.127|0.008|0.003|A|6|0
stairs|3|2023-02-01 12:32:02.022|WATCH_R|-0.127|0.014|0.005|A|6|0
stairs|3|2023-02-01 12:32:02.120|WATCH_R|-0.128|0.014|0.005|A|6|0
stairs|3|2023-02-01 12:32:02.219|WATCH_R|-0.133|0.014|0.006|A|6|0
stairs|3|2023-02-01 12:32:02.318|WATCH_R|-0.131|0.016|0.006|A|6|0
stairs|3|2023-02-01 12:32:02.416|WATCH_R|-0.13|0.006|0.011|A|6|0
stairs|3|2023-02-01 12:32:02.515|WATCH_R|-0.125|0.001|0.013|A|6|0
stairs|3|2023-02-01 12:32:02.613|WATCH_R|-0.142|0.002|0.034|A|6|0
stairs|3|2023-02-01 12:32:02.710|WATCH_R|-0.122|0.014|0.031|A|6|0
stairs|3|2023-02-01 12:32:02.809|WATCH_R|-0.132|0.006|0.038|A|6|0
stairs|3|2023-02-01 12:32:02.908|WATCH_R|-0.144|0.001|0.055|A|6|0
stairs|3|2023-02-01 12:32:03.006|WATCH_R|-0.118|0.014|0.035|A|6|0
stairs|3|2023-02-01 12:32:03.105|WATCH_R|-0.131|0.036|0.012|A|6|0
stairs|3|2023-02-01 12:32:03.203|WATCH_R|-0.135|0.002|0.025|A|6|0
stairs|3|2023-02-01 12:32:03.302|WATCH_R|-0.136|0.027|0.029|A|6|0
stairs|3|2023-02-01 12:32:03.401|WATCH_R|-0.136|0.025|0.014|A|6|0
stairs|3|2023-02-01 12:32:03.499|WATCH_R|-0.134|0.022|0.013|A|6|0
stairs|3|2023-02-01 12:32:03.598|WATCH_R|-0.141|0.019|0.015|A|6|0
stairs|3|2023-02-01 12:32:03.697|WATCH_R|-0.121|0.023|0.008|A|6|0
stairs|3|2023-02-01 12:32:03.795|WATCH_R|-0.13|0.022|0.005|A|6|0
stairs|3|2023-02-01 12:32:03.894|WATCH_R|-0.135|0.007|0.012|A|6|0
stairs|3|2023-02-01 12:32:03.992|WATCH_R|-0.124|-0.007|0.007|A|6|0
stairs|3|2023-02-01 12:32:04.091|WATCH_R|-0.134|-0.014|-0.006|A|6|0
stairs|3|2023-02-01 12:32:04.190|WATCH_R|-0.146|-0.022|-0.007|A|6|0
stairs|3|2023-02-01 12:32:04.288|WATCH_R|-0.125|0.004|-0.007|A|6|0
stairs|3|2023-02-01 12:32:04.387|WATCH_R|-0.118|0.024|-0.004|A|6|0
stairs|3|2023-02-01 12:32:04.486|WATCH_R|-0.103|0.029|-0.016|A|6|0
stairs|3|2023-02-01 12:32:04.584|WATCH_R|-0.097|0.016|0.002|A|6|0
stairs|3|2023-02-01 12:32:04.684|WATCH_R|-0.169|0.033|0.025|A|6|0
stairs|3|2023-02-01 12:32:04.783|WATCH_R|-0.286|0.055|0.028|A|6|0
stairs|3|2023-02-01 12:32:04.881|WATCH_R|-0.155|0.022|0.002|A|6|0
stairs|3|2023-02-01 12:32:04.981|WATCH_R|-0.049|-0.057|-0.005|A|6|0
stairs|3|2023-02-01 12:32:05.079|WATCH_R|-0.039|-0.021|-0.005|A|6|0
stairs|3|2023-02-01 12:32:05.179|WATCH_R|-0.255|0.124|0.032|A|6|0
stairs|3|2023-02-01 12:32:05.278|WATCH_R|-0.171|0.097|-0.025|A|6|0
stairs|3|2023-02-01 12:32:05.376|WATCH_R|0.004|0.167|0|A|6|0
stairs|3|2023-02-01 12:32:05.477|WATCH_R|-0.126|0.106|0.022|A|6|0
stairs|3|2023-02-01 12:32:05.575|WATCH_R|-0.219|-0.072|0.057|A|6|0
stairs|3|2023-02-01 12:32:05.675|WATCH_R|-0.067|-0.021|-0.03|A|6|0
stairs|3|2023-02-01 12:32:05.774|WATCH_R|-0.142|0.025|0.002|A|6|0
stairs|3|2023-02-01 12:32:05.872|WATCH_R|-0.242|0.112|-0.005|A|6|0
stairs|3|2023-02-01 12:32:05.971|WATCH_R|-0.023|0.135|-0.004|A|6|0
stairs|3|2023-02-01 12:32:06.070|WATCH_R|-0.266|0.039|0.061|A|6|0
stairs|3|2023-02-01 12:32:06.168|WATCH_R|-0.189|-0.074|0.035|A|6|0
stairs|3|2023-02-01 12:32:06.267|WATCH_R|-0.035|-0.041|-0.04|A|6|0
stairs|3|2023-02-01 12:32:06.366|WATCH_R|-0.157|0.069|0|A|6|0
stairs|3|2023-02-01 12:32:06.464|WATCH_R|-0.167|0.102|-0.01|A|6|0
stairs|3|2023-02-01 12:32:06.562|WATCH_R|-0.023|0.102|0.014|A|6|0
stairs|3|2023-02-01 12:32:06.660|WATCH_R|-0.303|0.015|0.084|A|6|0
stairs|3|2023-02-01 12:32:06.759|WATCH_R|-0.133|0.031|0.016|A|6|0
stairs|3|2023-02-01 12:32:06.858|WATCH_R|-0.07|-0.005|0.008|A|6|0
stairs|3|2023-02-01 12:32:06.956|WATCH_R|-0.112|0.076|-0.008|A|6|0
stairs|3|2023-02-01 12:32:07.055|WATCH_R|-0.068|0.092|-0.048|A|6|0
stairs|3|2023-02-01 12:32:07.154|WATCH_R|-0.115|0.13|0.021|A|6|0
stairs|3|2023-02-01 12:32:07.252|WATCH_R|-0.144|0.066|0.043|A|6|0
stairs|3|2023-02-01 12:32:07.351|WATCH_R|-0.063|0.101|0.055|A|6|0
stairs|3|2023-02-01 12:32:07.450|WATCH_R|-0.125|0.116|0.05|A|6|0
stairs|3|2023-02-01 12:32:07.548|WATCH_R|-0.148|0.129|-0.016|A|6|0
stairs|3|2023-02-01 12:32:07.647|WATCH_R|-0.079|0.065|-0.002|A|6|0
stairs|3|2023-02-01 12:32:07.745|WATCH_R|-0.017|0.068|-0.025|A|6|0
stairs|3|2023-02-01 12:32:07.844|WATCH_R|-0.022|0.094|0.001|A|6|0
stairs|3|2023-02-01 12:32:07.943|WATCH_R|-0.071|0.189|0.026|A|6|0
stairs|3|2023-02-01 12:32:08.041|WATCH_R|-0.052|0.134|0.035|A|6|0
stairs|3|2023-02-01 12:32:08.140|WATCH_R|-0.045|0.099|0.055|A|6|0
stairs|3|2023-02-01 12:32:08.239|WATCH_R|-0.048|0.115|0.06|A|6|0
stairs|3|2023-02-01 12:32:08.337|WATCH_R|-0.065|0.091|0.037|A|6|0
stairs|3|2023-02-01 12:32:08.436|WATCH_R|-0.071|0.117|-0.028|A|6|0
stairs|3|2023-02-01 12:32:08.534|WATCH_R|-0.099|0.073|-0.048|A|6|0
stairs|3|2023-02-01 12:32:08.633|WATCH_R|-0.096|0.116|-0.03|A|6|0
stairs|3|2023-02-01 12:32:08.732|WATCH_R|-0.052|0.124|-0.015|A|6|0
stairs|3|2023-02-01 12:32:08.830|WATCH_R|0.023|0.07|-0.003|A|6|0
stairs|3|2023-02-01 12:32:08.929|WATCH_R|0.04|0.056|0.008|A|6|0
stairs|3|2023-02-01 12:32:09.028|WATCH_R|-0.267|0.245|0.136|A|6|0
stairs|3|2023-02-01 12:32:09.126|WATCH_R|-0.08|0.126|0.006|A|6|0
stairs|3|2023-02-01 12:32:09.225|WATCH_R|-0.016|0.047|-0.01|A|6|0
stairs|3|2023-02-01 12:32:09.324|WATCH_R|-0.087|0.142|-0.006|A|6|0
stairs|3|2023-02-01 12:32:09.422|WATCH_R|-0.042|0.106|-0.038|A|6|0
stairs|3|2023-02-01 12:32:09.521|WATCH_R|0.025|0.068|-0.017|A|6|0
stairs|3|2023-02-01 12:32:09.619|WATCH_R|-0.135|0.227|0.062|A|6|0
stairs|3|2023-02-01 12:32:09.718|WATCH_R|-0.051|0.122|0.011|A|6|0
stairs|3|2023-02-01 12:32:09.817|WATCH_R|-0.016|0.036|-0.016|A|6|0
stairs|3|2023-02-01 12:32:09.915|WATCH_R|-0.099|0.149|0.003|A|6|0
stairs|3|2023-02-01 12:32:10.013|WATCH_R|0.062|0.138|-0.001|A|6|0
stairs|3|2023-02-01 12:32:10.111|WATCH_R|-0.003|0.078|0.006|A|6|0
stairs|3|2023-02-01 12:32:10.212|WATCH_R|-0.135|0.128|0.043|A|6|0
stairs|3|2023-02-01 12:32:10.310|WATCH_R|-0.023|0.063|-0.013|A|6|0
stairs|3|2023-02-01 12:32:10.408|WATCH_R|-0.012|0.13|-0.009|A|6|0
stairs|3|2023-02-01 12:32:10.507|WATCH_R|-0.043|0.166|-0.026|A|6|0
stairs|3|2023-02-01 12:32:10.606|WATCH_R|0.002|0.051|-0.049|A|6|0
stairs|3|2023-02-01 12:32:10.704|WATCH_R|-0.063|0.202|-0.012|A|6|0
stairs|3|2023-02-01 12:32:10.803|WATCH_R|-0.064|0.076|0.009|A|6|0
stairs|3|2023-02-01 12:32:10.902|WATCH_R|-0.008|0.09|-0.025|A|6|0
stairs|3|2023-02-01 12:32:11.000|WATCH_R|-0.095|0.242|-0.046|A|6|0
stairs|3|2023-02-01 12:32:11.099|WATCH_R|-0.013|0.099|-0.018|A|6|0
stairs|3|2023-02-01 12:32:11.198|WATCH_R|0.001|0.05|-0.04|A|6|0
stairs|3|2023-02-01 12:32:11.296|WATCH_R|-0.088|0.229|-0.005|A|6|0
stairs|3|2023-02-01 12:32:11.395|WATCH_R|-0.042|0.083|-0.012|A|6|0
stairs|3|2023-02-01 12:32:11.493|WATCH_R|-0.001|0.115|-0.036|A|6|0
stairs|3|2023-02-01 12:32:11.592|WATCH_R|0|0.108|-0.033|A|6|0
stairs|3|2023-02-01 12:32:11.691|WATCH_R|-0.014|0.136|-0.009|A|6|0
stairs|3|2023-02-01 12:32:11.789|WATCH_R|-0.055|0.179|-0.045|A|6|0
stairs|3|2023-02-01 12:32:11.888|WATCH_R|-0.035|0.122|-0.051|A|6|0
stairs|3|2023-02-01 12:32:11.987|WATCH_R|-0.013|0.091|-0.043|A|6|0
stairs|3|2023-02-01 12:32:12.085|WATCH_R|-0.033|0.141|-0.048|A|6|0
stairs|3|2023-02-01 12:32:12.184|WATCH_R|-0.026|0.101|-0.038|A|6|0
stairs|3|2023-02-01 12:32:12.283|WATCH_R|-0.013|0.09|-0.037|A|6|0
stairs|3|2023-02-01 12:32:12.381|WATCH_R|-0.039|0.124|-0.054|A|6|0
stairs|3|2023-02-01 12:32:12.480|WATCH_R|-0.031|0.097|-0.057|A|6|0
stairs|3|2023-02-01 12:32:12.578|WATCH_R|-0.016|0.12|-0.05|A|6|0
stairs|3|2023-02-01 12:32:12.677|WATCH_R|-0.016|0.124|-0.052|A|6|0
stairs|3|2023-02-01 12:32:12.777|WATCH_R|-0.02|0.111|-0.046|A|6|0
stairs|3|2023-02-01 12:32:12.875|WATCH_R|-0.036|0.108|-0.05|A|6|0
stairs|3|2023-02-01 12:32:12.974|WATCH_R|-0.041|0.095|-0.051|A|6|0
stairs|3|2023-02-01 12:32:13.073|WATCH_R|-0.039|0.108|-0.052|A|6|0
stairs|3|2023-02-01 12:32:13.171|WATCH_R|-0.033|0.104|-0.039|A|6|0
stairs|3|2023-02-01 12:32:13.271|WATCH_R|-0.033|0.175|-0.042|A|6|0
stairs|3|2023-02-01 12:32:13.369|WATCH_R|-0.025|0.102|-0.034|A|6|0
stairs|3|2023-02-01 12:32:13.468|WATCH_R|-0.021|0.111|-0.024|A|6|0
stairs|3|2023-02-01 12:32:13.568|WATCH_R|-0.027|0.125|-0.011|A|6|0
stairs|3|2023-02-01 12:32:13.666|WATCH_R|-0.026|0.135|0.01|A|6|0
stairs|3|2023-02-01 12:32:13.766|WATCH_R|-0.006|0.166|0.003|A|6|0
stairs|3|2023-02-01 12:32:13.865|WATCH_R|-0.02|0.119|-0.028|A|6|0
stairs|3|2023-02-01 12:32:13.962|WATCH_R|-0.013|0.119|0.009|A|6|0
stairs|3|2023-02-01 12:32:14.061|WATCH_R|0.005|0.12|0.012|A|6|0
stairs|3|2023-02-01 12:32:14.160|WATCH_R|0.003|0.124|0.003|A|6|0
stairs|3|2023-02-01 12:32:14.259|WATCH_R|0.004|0.137|-0.006|A|6|0
stairs|3|2023-02-01 12:32:14.358|WATCH_R|0.001|0.144|0.002|A|6|0
stairs|3|2023-02-01 12:32:14.456|WATCH_R|0.005|0.12|0.007|A|6|0
stairs|3|2023-02-01 12:32:14.556|WATCH_R|0.004|0.118|0.01|A|6|0
stairs|3|2023-02-01 12:32:14.655|WATCH_R|-0.002|0.129|0.009|A|6|0
stairs|3|2023-02-01 12:32:14.753|WATCH_R|0.003|0.116|-0.005|A|6|0
stairs|3|2023-02-01 12:32:14.852|WATCH_R|-0.002|0.137|-0.001|A|6|0
stairs|3|2023-02-01 12:32:14.950|WATCH_R|-0.002|0.124|0.003|A|6|0
stairs|3|2023-02-01 12:32:15.050|WATCH_R|-0.004|0.122|0.005|A|6|0
stairs|3|2023-02-01 12:32:15.149|WATCH_R|-0.007|0.123|0.002|A|6|0
stairs|3|2023-02-01 12:32:15.247|WATCH_R|-0.02|0.115|-0.005|A|6|0
stairs|3|2023-02-01 12:32:15.349|WATCH_R|-0.042|0.121|-0.01|A|6|0
stairs|3|2023-02-01 12:32:15.448|WATCH_R|-0.051|0.121|-0.009|A|6|0
stairs|3|2023-02-01 12:32:15.548|WATCH_R|-0.041|0.095|-0.01|A|6|0
